Order_ID,Order_Date,Product_ID,Region,Quantity,Revenue,Cost,Channel,Profit
507,2023-11-07,21,East,3,6412,7026,Offline,-614
508,2022-03-31,39,East,6,8186,872,Online,7314
509,2023-11-29,24,North,4,4196,943,Offline,3253
510,2023-06-24,33,North,3,3325,7016,Offline,-3691
511,2024-01-02,18,South,2,8914,4371,Offline,4543
512,2024-05-18,28,West,3,2246,7313,Online,-5067
513,2022-02-10,32,West,4,1029,1592,Offline,-563
514,2024-01-10,12,North,6,6884,3895,Offline,2989
515,2023-05-17,48,West,4,8825,4942,Offline,3883
516,2024-08-16,42,East,8,4986,5905,Online,-919
517,2024-07-17,27,North,3,601,2785,Offline,-2184
518,2023-04-06,10,North,3,4223,5982,Online,-1759
519,2024-01-02,46,North,3,3228,854,Offline,2374
520,2024-01-22,42,South,8,3045,6159,Offline,-3114
521,2024-07-13,32,West,4,3058,2458,Online,600
522,2024-06-27,42,South,1,7346,3693,Online,3653
523,2023-01-25,26,East,2,1448,2874,Online,-1426
524,2024-06-01,25,West,2,5436,2524,Offline,2912
525,2022-09-13,11,South,3,2553,7117,Offline,-4564
526,2023-12-10,23,North,6,693,5970,Online,-5277
527,2023-03-26,34,South,8,9433,3909,Online,5524
528,2022-01-10,40,North,1,7804,5019,Online,2785
529,2024-04-03,23,South,9,3459,2288,Online,1171
530,2024-03-08,29,South,1,8674,1243,Online,7431
531,2024-05-26,31,South,2,3423,4868,Offline,-1445
532,2024-10-25,7,North,3,3739,5982,Offline,-2243
533,2024-10-12,40,South,7,4365,1293,Online,3072
534,2023-01-09,33,West,9,8729,7322,Online,1407
535,2024-12-24,21,West,3,5066,3759,Offline,1307
536,2022-05-26,2,West,8,7095,1421,Online,5674
537,2022-08-12,18,North,9,6109,5830,Online,279
538,2022-06-26,47,North,7,3713,3746,Online,-33
539,2024-05-02,33,West,4,5608,4565,Online,1043
540,2022-03-04,37,West,4,2283,5409,Offline,-3126
541,2024-04-06,34,West,4,8794,355,Online,8439
542,2024-03-05,20,East,6,6330,2056,Offline,4274
543,2023-11-20,35,West,4,6331,6768,Offline,-437
544,2022-04-15,50,South,5,541,957,Offline,-416
545,2023-05-26,18,East,9,6709,5352,Offline,1357
546,2023-01-20,46,East,7,1561,559,Online,1002
547,2023-02-09,24,North,8,4189,5036,Offline,-847
548,2024-04-02,8,South,5,8095,2909,Online,5186
549,2023-06-02,30,North,5,7307,6783,Online,524
550,2023-04-21,44,North,7,4497,4209,Offline,288
551,2023-12-10,10,South,8,825,703,Online,122
552,2024-02-10,23,North,9,7705,6975,Online,730
553,2024-11-12,49,South,2,1620,7641,Offline,-6021
554,2024-09-23,11,South,3,607,1094,Offline,-487
555,2023-11-08,2,North,2,6794,1861,Offline,4933
556,2023-12-15,26,West,7,5693,1483,Online,4210
557,2022-03-24,36,North,2,7724,7477,Online,247
558,2023-04-02,33,East,2,9026,2941,Offline,6085
559,2022-01-01,47,North,2,2539,7723,Offline,-5184
560,2022-02-20,13,South,4,1303,2964,Online,-1661
561,2023-11-16,40,East,1,1266,7095,Online,-5829
562,2023-12-18,25,South,2,4027,5109,Offline,-1082
563,2023-03-25,4,West,3,2806,6787,Online,-3981
564,2024-05-30,42,West,7,1988,3907,Online,-1919
565,2023-05-03,19,East,1,4629,5792,Offline,-1163
566,2022-02-03,18,West,6,2873,7902,Offline,-5029
567,2022-04-05,37,West,3,9528,2257,Online,7271
568,2024-12-31,30,North,3,3809,2393,Online,1416
569,2022-06-03,19,North,4,7334,2052,Online,5282
570,2022-09-07,23,West,4,6235,5299,Online,936
571,2023-11-05,16,West,7,5334,6498,Offline,-1164
572,2023-03-14,1,North,3,7490,5497,Online,1993
573,2022-04-28,12,West,8,4483,3862,Offline,621
574,2024-02-10,24,West,8,4268,1994,Online,2274
575,2022-09-25,34,South,7,2004,1155,Offline,849
576,2024-12-13,8,West,2,7293,1595,Online,5698
577,2022-08-24,18,East,5,2950,5055,Online,-2105
578,2023-01-24,48,South,6,2533,3921,Offline,-1388
579,2024-09-16,5,East,4,8502,4506,Online,3996
580,2024-02-02,26,West,5,6519,1338,Offline,5181
581,2023-02-05,30,North,9,1807,6521,Offline,-4714
582,2023-09-16,13,South,7,1475,4896,Offline,-3421
583,2024-02-06,19,North,2,5439,7031,Online,-1592
584,2024-07-07,29,South,1,4233,4813,Online,-580
585,2024-05-02,3,North,2,9051,6259,Online,2792
586,2023-08-01,26,South,3,2723,4670,Offline,-1947
587,2022-03-16,40,South,2,984,7961,Online,-6977
588,2023-03-11,12,East,3,1928,5616,Online,-3688
589,2022-04-13,2,North,9,2580,3747,Offline,-1167
590,2024-02-03,11,East,4,1195,6150,Offline,-4955
591,2024-01-08,44,East,9,6800,7530,Offline,-730
592,2024-03-16,28,North,3,5160,3732,Offline,1428
593,2022-04-08,18,South,1,701,7416,Online,-6715
594,2024-03-08,13,East,5,9890,7434,Offline,2456
595,2024-05-08,37,North,2,9959,6164,Offline,3795
596,2023-03-11,22,South,4,8765,5529,Online,3236
597,2023-03-23,12,East,2,8787,4048,Online,4739
598,2022-09-06,2,East,2,3977,2541,Offline,1436
599,2022-06-15,37,East,3,2702,5938,Online,-3236
600,2024-09-10,7,South,5,7990,6363,Online,1627
601,2024-10-16,26,East,4,8949,3830,Offline,5119
602,2023-06-26,26,South,2,6817,7298,Online,-481
603,2024-01-29,24,West,2,4925,5194,Offline,-269
604,2022-03-22,12,East,6,5850,2263,Online,3587
605,2022-05-13,16,West,7,3306,6744,Online,-3438
606,2024-03-07,23,North,6,7663,3315,Online,4348
607,2024-06-18,40,East,7,685,7011,Online,-6326
608,2022-05-18,9,North,1,8570,7115,Offline,1455
609,2022-07-03,32,North,6,8834,3867,Offline,4967
610,2024-02-24,15,North,3,7550,6592,Online,958
611,2024-09-10,37,West,1,9331,4170,Online,5161
612,2022-03-10,13,South,8,2574,5164,Online,-2590
613,2023-06-30,5,West,4,8154,1784,Offline,6370
614,2022-02-22,11,West,8,701,4534,Online,-3833
615,2022-07-24,10,North,4,6210,5256,Offline,954
616,2022-05-06,13,East,4,3665,6255,Online,-2590
617,2022-02-12,41,South,4,2602,2639,Offline,-37
618,2022-04-21,46,North,6,9602,634,Offline,8968
619,2024-01-31,50,South,9,2071,7142,Online,-5071
620,2024-04-27,15,West,5,5625,2158,Offline,3467
621,2022-04-05,42,South,8,7197,1507,Online,5690
622,2024-06-18,7,South,8,5669,6750,Offline,-1081
623,2022-12-26,40,East,4,2659,1224,Offline,1435
624,2024-06-18,28,North,9,1829,5376,Online,-3547
625,2022-10-08,32,South,9,4113,3245,Offline,868
626,2023-10-29,35,South,5,9152,5681,Online,3471
627,2022-04-03,15,West,6,9498,7370,Offline,2128
628,2023-11-03,48,West,5,4199,5729,Online,-1530
629,2022-03-02,36,South,3,6527,4739,Offline,1788
630,2023-09-26,21,North,8,2773,7891,Offline,-5118
631,2024-12-10,6,South,9,8750,5052,Online,3698
632,2024-10-25,1,South,4,5323,6192,Offline,-869
633,2023-08-27,4,East,9,9847,3885,Online,5962
634,2023-11-13,11,North,9,7575,6245,Online,1330
635,2023-06-18,44,East,7,997,7991,Offline,-6994
636,2024-04-17,26,North,8,7459,4656,Online,2803
637,2023-10-07,37,North,3,6710,5781,Online,929
638,2022-08-21,23,North,5,7626,4327,Online,3299
639,2023-06-08,29,East,3,4476,4564,Online,-88
640,2022-12-12,21,East,7,6920,5055,Online,1865
641,2024-12-05,48,East,6,2107,4595,Online,-2488
642,2023-06-30,45,West,3,9412,5804,Offline,3608
643,2024-03-04,45,East,9,1774,7779,Online,-6005
644,2022-09-06,49,West,1,1190,4977,Online,-3787
645,2022-02-16,27,West,3,4523,7779,Offline,-3256
646,2022-08-02,39,West,7,7747,4961,Online,2786
647,2022-08-27,40,South,3,3937,6838,Online,-2901
648,2024-12-15,13,South,3,2855,4142,Online,-1287
649,2022-12-16,23,South,2,6081,2698,Offline,3383
650,2022-04-17,16,West,9,1249,327,Offline,922
651,2024-04-10,30,West,4,3551,4250,Online,-699
652,2022-02-17,4,North,6,8263,2198,Online,6065
653,2022-12-03,40,West,2,4064,5027,Offline,-963
654,2024-11-15,16,South,9,6258,7600,Online,-1342
655,2024-03-14,31,West,7,2204,2727,Offline,-523
656,2022-01-08,42,West,5,6574,1925,Online,4649
657,2023-09-17,25,North,7,2877,2875,Online,2
658,2023-12-20,44,West,4,8519,2336,Offline,6183
659,2022-10-30,12,East,7,5774,1610,Online,4164
660,2023-10-01,26,North,2,3731,3655,Offline,76
661,2022-02-25,37,West,7,6909,7346,Offline,-437
662,2023-12-27,48,West,4,2715,6161,Online,-3446
663,2023-06-10,33,North,4,6788,4020,Online,2768
664,2023-04-19,28,West,1,6829,5202,Offline,1627
665,2022-01-28,9,South,3,1385,2574,Offline,-1189
666,2022-03-19,12,East,5,1364,7894,Online,-6530
667,2022-12-31,5,East,5,7417,2374,Online,5043
668,2023-10-28,28,South,2,3554,7799,Online,-4245
669,2023-06-10,35,West,4,9477,5536,Online,3941
670,2023-11-30,5,West,1,9148,388,Offline,8760
671,2024-06-01,34,East,9,9036,7062,Offline,1974
672,2024-10-27,46,West,1,1053,4104,Online,-3051
673,2024-10-23,34,East,6,5616,6154,Offline,-538
674,2024-07-07,13,East,7,8183,421,Online,7762
675,2024-01-20,39,South,3,1287,6313,Offline,-5026
676,2022-12-29,42,East,1,9396,5261,Offline,4135
677,2024-03-16,45,West,7,5407,332,Online,5075
678,2024-01-09,48,West,3,7690,4998,Online,2692
679,2024-11-04,14,North,6,9644,995,Online,8649
680,2023-04-30,11,West,6,1314,7331,Online,-6017
681,2022-01-28,42,North,4,8835,4141,Offline,4694
682,2023-12-15,38,East,6,3277,7865,Offline,-4588
683,2024-11-28,4,West,4,4266,824,Online,3442
684,2022-03-27,33,South,8,5458,5443,Offline,15
685,2022-05-06,7,South,9,4325,5744,Offline,-1419
686,2024-03-22,41,South,2,1716,6477,Online,-4761
687,2023-06-21,8,East,7,4970,546,Online,4424
688,2022-05-25,37,East,9,7272,4226,Online,3046
689,2022-01-25,10,North,9,9981,7486,Offline,2495
690,2022-03-08,43,South,5,8217,3401,Online,4816
691,2022-08-21,15,North,1,9247,2396,Online,6851
692,2022-04-19,38,North,6,1362,2262,Offline,-900
693,2022-04-21,15,West,8,6717,3259,Offline,3458
694,2022-08-16,5,West,1,6438,2527,Offline,3911
695,2022-04-21,29,South,2,2855,1693,Offline,1162
696,2022-02-03,19,East,1,9657,2207,Online,7450
697,2023-09-15,10,West,5,2895,2323,Offline,572
698,2024-01-18,12,East,2,9167,5133,Online,4034
699,2023-08-18,4,North,4,1024,6364,Online,-5340
700,2023-03-01,31,North,1,1061,7862,Offline,-6801
701,2023-09-05,18,North,7,8667,7033,Online,1634
702,2023-11-23,16,North,8,8613,6939,Online,1674
703,2022-11-11,40,South,5,7916,2778,Offline,5138
704,2024-05-26,36,North,2,5164,7674,Offline,-2510
705,2023-10-24,25,West,8,1705,7502,Offline,-5797
706,2022-10-04,23,North,1,2738,5832,Online,-3094
707,2023-09-16,12,East,7,1660,4759,Online,-3099
708,2023-05-31,34,West,1,5739,6753,Offline,-1014
709,2024-04-22,36,East,6,7474,1281,Offline,6193
710,2022-12-16,37,East,6,571,5698,Offline,-5127
711,2024-04-02,3,South,5,1254,3523,Offline,-2269
712,2024-01-29,9,South,2,7798,526,Offline,7272
713,2024-06-17,18,East,2,7100,1566,Offline,5534
714,2022-08-31,43,East,9,9596,2357,Offline,7239
715,2023-06-27,35,North,5,8652,5811,Online,2841
716,2024-11-29,34,West,5,8743,6491,Offline,2252
717,2022-08-17,41,North,7,3121,6043,Offline,-2922
718,2023-07-02,14,South,6,3690,2551,Offline,1139
719,2024-07-08,4,South,2,4448,7432,Offline,-2984
720,2022-01-06,29,North,1,1787,3241,Online,-1454
721,2023-04-13,41,West,5,5858,456,Offline,5402
722,2022-03-16,45,East,4,8018,7298,Online,720
723,2022-01-04,50,North,3,7536,2373,Online,5163
724,2023-10-08,15,South,2,5280,6864,Online,-1584
725,2022-04-28,28,West,2,2272,4363,Offline,-2091
726,2024-05-30,42,South,4,4402,6097,Offline,-1695
727,2023-05-19,16,West,2,6226,1060,Online,5166
728,2024-08-04,12,West,4,6700,1073,Online,5627
729,2023-07-28,5,West,3,9641,6707,Offline,2934
730,2022-07-13,34,North,9,3638,1852,Online,1786
731,2024-04-26,42,North,7,7713,7031,Online,682
732,2023-12-16,1,North,3,2916,1257,Offline,1659
733,2024-11-15,39,West,8,7551,6913,Offline,638
734,2022-06-22,32,West,9,2084,553,Online,1531
735,2022-11-22,26,South,7,1546,1869,Online,-323
736,2024-04-15,17,East,6,7484,3518,Offline,3966
737,2023-12-25,48,North,4,2665,7793,Offline,-5128
738,2022-08-13,27,West,5,6219,7805,Offline,-1586
739,2023-06-16,24,South,8,7722,7183,Online,539
740,2022-04-23,35,South,3,1676,4513,Offline,-2837
741,2022-05-20,46,South,2,6911,3536,Online,3375
742,2023-07-13,42,North,3,8574,4945,Online,3629
743,2022-01-01,39,North,7,9723,5306,Offline,4417
744,2022-03-31,26,East,8,3788,5265,Offline,-1477
745,2023-10-16,49,South,1,1815,1107,Offline,708
746,2022-11-16,38,North,7,1392,6068,Offline,-4676
747,2022-05-19,23,South,9,5669,5216,Online,453
748,2024-04-24,22,West,3,8798,2081,Online,6717
749,2022-09-16,4,South,3,3580,1521,Online,2059
750,2024-06-20,49,East,8,9436,7841,Online,1595
751,2023-11-21,9,North,4,6966,5997,Offline,969
752,2022-01-10,4,West,8,9313,3963,Online,5350
753,2022-09-18,7,North,5,5590,7007,Offline,-1417
754,2022-06-21,23,West,3,4740,3500,Offline,1240
755,2024-06-16,2,South,4,9512,6857,Online,2655
756,2022-01-13,49,South,4,911,7847,Online,-6936
757,2022-11-17,24,East,8,8805,1179,Online,7626
758,2022-11-25,40,East,6,2946,5388,Online,-2442
759,2024-02-24,31,West,7,3846,300,Online,3546
760,2024-02-16,47,East,9,585,466,Offline,119
761,2024-06-29,31,East,6,8249,2363,Offline,5886
762,2022-11-14,47,East,3,4642,3004,Online,1638
763,2022-08-24,40,East,3,7587,411,Online,7176
764,2022-11-30,48,South,3,7868,3739,Online,4129
765,2023-01-11,43,East,2,6334,1425,Online,4909
766,2023-08-11,34,South,1,1303,2941,Online,-1638
767,2023-05-28,24,South,1,7219,1729,Online,5490
768,2024-07-06,49,North,4,6585,6401,Offline,184
769,2024-05-22,26,South,3,9761,2343,Offline,7418
770,2022-09-27,16,South,5,4682,4902,Online,-220
771,2024-03-08,47,East,9,764,1934,Online,-1170
772,2023-12-26,13,South,8,3593,970,Offline,2623
773,2022-01-05,15,West,9,5298,3411,Online,1887
774,2024-04-30,27,East,5,8643,1990,Online,6653
775,2022-03-19,4,East,8,825,7848,Online,-7023
776,2023-07-28,16,East,4,1706,7202,Offline,-5496
777,2022-05-12,30,North,5,1940,7983,Online,-6043
778,2023-08-24,44,East,3,5684,6940,Offline,-1256
779,2024-12-01,30,South,5,9647,4257,Online,5390
780,2022-03-30,36,West,3,9246,1264,Online,7982
781,2023-02-06,3,East,5,5636,580,Offline,5056
782,2022-10-23,22,East,5,8640,4746,Online,3894
783,2023-09-08,49,West,6,6319,6777,Offline,-458
784,2024-03-10,22,East,9,8569,6345,Offline,2224
785,2023-02-26,50,North,1,2536,2266,Online,270
786,2024-11-12,50,South,6,9978,3108,Offline,6870
787,2023-07-29,49,West,1,9889,5943,Offline,3946
788,2022-05-23,12,West,6,6060,5702,Online,358
789,2024-09-19,21,North,2,4129,2264,Online,1865
790,2023-10-27,4,South,8,9463,5123,Online,4340
791,2022-05-25,31,North,3,5814,3690,Offline,2124
792,2024-10-03,44,South,6,2956,1122,Online,1834
793,2023-05-18,31,North,6,9162,1737,Online,7425
794,2024-03-31,23,East,4,1870,2361,Online,-491
795,2022-04-14,20,North,5,8129,5475,Online,2654
796,2024-11-28,15,West,2,9363,7870,Offline,1493
797,2022-07-17,23,West,8,1674,6785,Online,-5111
798,2023-08-02,28,West,7,610,4165,Online,-3555
799,2023-01-26,16,North,6,4059,4594,Online,-535
800,2023-07-08,37,West,7,7192,6279,Online,913
801,2024-11-04,21,West,1,9718,5073,Online,4645
802,2023-04-23,15,East,5,3733,4336,Offline,-603
803,2024-07-11,17,East,7,1972,7759,Online,-5787
804,2023-02-24,50,South,1,5372,7101,Online,-1729
805,2022-06-06,37,South,2,5253,1764,Offline,3489
806,2023-07-04,13,South,9,2333,377,Online,1956
807,2024-10-17,19,North,3,6428,2459,Offline,3969
808,2024-09-23,30,South,6,9145,4930,Offline,4215
809,2024-08-08,45,North,7,7316,5794,Offline,1522
810,2022-10-16,18,North,9,1240,3487,Offline,-2247
811,2022-07-15,14,South,5,7756,1465,Online,6291
812,2023-08-21,36,South,4,2880,7435,Online,-4555
813,2023-06-01,36,North,2,4180,5616,Offline,-1436
814,2024-05-14,20,East,3,2901,1089,Offline,1812
815,2024-03-16,19,West,5,7677,1863,Offline,5814
816,2024-03-25,45,West,2,2506,1622,Offline,884
817,2022-08-16,44,West,4,1909,5495,Offline,-3586
818,2022-08-04,7,East,1,2262,6973,Online,-4711
819,2024-08-05,44,North,4,1409,6543,Offline,-5134
820,2022-01-15,4,South,7,1260,1802,Online,-542
821,2022-02-16,34,North,3,7138,7416,Offline,-278
822,2022-11-20,2,North,8,6112,1791,Offline,4321
823,2024-04-23,5,South,6,3740,1959,Online,1781
824,2022-05-10,10,East,6,1030,6296,Offline,-5266
825,2022-04-05,32,West,1,3060,1615,Online,1445
826,2023-09-19,42,West,5,2677,3362,Online,-685
827,2024-01-25,41,North,3,5603,424,Offline,5179
828,2024-03-04,13,East,1,8206,3362,Offline,4844
829,2022-03-10,39,West,8,2037,818,Online,1219
830,2022-01-11,5,East,7,9965,2370,Online,7595
831,2024-05-21,10,South,7,3281,4557,Offline,-1276
832,2023-07-04,10,North,4,1446,2976,Online,-1530
833,2023-12-13,38,North,6,5757,2853,Offline,2904
834,2022-01-23,27,East,9,9990,5277,Offline,4713
835,2024-03-25,21,West,3,5597,4235,Offline,1362
836,2022-12-12,8,East,9,3011,1344,Online,1667
837,2022-10-29,1,South,4,2688,2087,Offline,601
838,2022-12-29,28,West,5,6563,6257,Online,306
839,2023-01-31,49,West,7,1381,3835,Online,-2454
840,2022-08-06,39,East,6,2347,4878,Offline,-2531
841,2022-05-21,14,South,8,7099,5921,Online,1178
842,2024-08-15,21,West,8,2475,2266,Online,209
843,2024-09-11,30,North,8,7077,2656,Online,4421
844,2024-09-19,21,South,3,6226,5269,Online,957
845,2024-04-07,49,West,6,5068,5972,Online,-904
846,2023-11-14,9,East,7,7663,2550,Offline,5113
847,2024-09-30,17,West,9,7082,3787,Offline,3295
848,2022-12-22,5,North,4,9189,7083,Online,2106
849,2024-10-04,31,South,5,2716,441,Offline,2275
850,2024-06-06,40,West,8,9680,6275,Offline,3405
851,2022-05-07,38,North,1,6201,1303,Offline,4898
852,2024-10-05,43,West,6,8517,7058,Online,1459
853,2023-08-27,19,West,4,3108,2454,Online,654
854,2024-10-10,36,South,5,5309,2314,Offline,2995
855,2022-02-20,50,East,5,6845,4924,Offline,1921
856,2024-11-18,33,East,2,678,3908,Offline,-3230
857,2024-02-18,13,North,8,8271,7019,Online,1252
858,2024-03-24,14,North,2,8471,1268,Online,7203
859,2023-02-24,33,North,4,2429,4225,Offline,-1796
860,2024-09-09,29,South,5,3048,4258,Online,-1210
861,2024-04-04,43,East,1,5334,6168,Online,-834
862,2024-10-21,49,North,6,611,3035,Online,-2424
863,2023-07-21,36,North,2,8448,6734,Offline,1714
864,2023-01-06,44,West,5,1214,1104,Online,110
865,2024-07-24,10,West,6,6534,1634,Online,4900
866,2023-10-23,31,North,8,1881,4284,Offline,-2403
867,2024-08-26,6,West,9,3627,967,Offline,2660
868,2022-07-21,1,West,6,7983,684,Offline,7299
869,2022-11-09,7,West,5,1708,3424,Online,-1716
870,2022-04-27,27,South,4,536,1908,Online,-1372
871,2024-07-25,21,North,2,2328,3554,Online,-1226
872,2023-07-29,28,North,2,3841,3740,Online,101
873,2022-09-01,16,West,7,7506,3048,Online,4458
874,2023-06-21,46,South,5,8175,312,Online,7863
875,2022-03-16,23,West,7,5847,3307,Offline,2540
876,2023-01-21,20,South,1,8390,2507,Online,5883
877,2023-04-20,38,North,1,1309,5703,Online,-4394
878,2023-02-22,25,West,5,4618,7008,Offline,-2390
879,2022-12-13,28,North,2,2026,7754,Offline,-5728
880,2023-10-02,5,South,8,995,6451,Online,-5456
881,2024-07-27,21,East,3,924,4467,Online,-3543
882,2024-08-12,18,South,1,3247,7335,Offline,-4088
883,2024-05-25,47,East,2,2482,2445,Online,37
884,2024-02-02,6,North,7,1968,6530,Offline,-4562
885,2023-10-26,29,North,6,8228,2165,Offline,6063
886,2022-01-25,19,West,8,7270,400,Online,6870
887,2023-12-11,33,East,7,1733,4379,Offline,-2646
888,2022-06-26,1,South,8,9256,4676,Online,4580
889,2022-10-12,45,North,3,3519,5278,Offline,-1759
890,2022-03-04,3,East,6,1804,1612,Offline,192
891,2024-09-29,42,South,7,8534,3096,Offline,5438
892,2023-10-24,21,East,1,632,6639,Online,-6007
893,2023-10-28,35,South,1,948,6834,Online,-5886
894,2022-06-05,41,South,7,6907,5004,Online,1903
895,2024-12-08,40,South,3,1349,749,Online,600
896,2024-08-24,3,South,3,5857,3739,Online,2118
897,2024-04-28,25,East,5,4462,3801,Online,661
898,2023-11-20,45,East,6,9592,3467,Offline,6125
899,2022-05-28,38,West,2,5354,5680,Offline,-326
900,2022-12-08,45,East,3,2039,5931,Online,-3892
901,2023-04-21,20,East,6,2399,420,Online,1979
902,2024-12-22,44,West,3,3444,3737,Online,-293
903,2023-07-15,45,East,5,5457,4156,Offline,1301
904,2022-11-23,34,South,9,6443,6775,Online,-332
905,2024-09-16,21,North,3,3744,1375,Online,2369
906,2022-08-03,48,North,6,6836,7863,Online,-1027
907,2023-03-11,23,West,5,9206,4713,Offline,4493
908,2024-08-09,6,East,5,2091,3022,Offline,-931
909,2023-12-24,13,East,6,8453,1001,Offline,7452
910,2022-02-01,49,West,6,8355,3648,Offline,4707
911,2023-11-01,23,North,1,8295,3968,Online,4327
912,2022-10-12,9,South,9,8775,3565,Online,5210
913,2023-03-05,17,East,5,4242,7136,Online,-2894
914,2022-10-13,2,West,1,2627,5412,Offline,-2785
915,2024-11-08,19,South,8,2101,320,Online,1781
916,2022-01-18,19,West,7,1722,2746,Offline,-1024
917,2024-02-08,7,West,7,6190,6134,Online,56
918,2023-08-13,42,West,5,2342,2549,Online,-207
919,2024-10-06,42,North,1,8558,2813,Online,5745
920,2022-07-13,20,North,9,6065,3522,Online,2543
921,2023-05-17,9,West,9,4988,5291,Offline,-303
922,2024-09-14,17,East,8,8700,1482,Offline,7218
923,2022-04-24,27,South,5,7450,2657,Offline,4793
924,2024-08-04,47,East,3,9406,2851,Online,6555
925,2024-04-10,2,North,8,2427,2373,Offline,54
926,2024-07-13,36,South,1,8801,365,Online,8436
927,2022-02-24,19,West,3,5429,4658,Online,771
928,2024-03-10,17,East,7,8957,771,Online,8186
929,2024-02-17,5,East,4,5992,2514,Online,3478
930,2022-06-11,39,West,7,3723,7243,Online,-3520
931,2022-03-28,18,East,5,6627,3525,Offline,3102
932,2022-02-24,7,North,6,5571,642,Offline,4929
933,2024-10-28,17,West,7,1454,1017,Online,437
934,2024-04-12,39,East,7,7550,2760,Online,4790
935,2022-11-09,36,West,7,2074,4036,Offline,-1962
936,2024-01-29,40,South,7,7168,3555,Online,3613
937,2023-03-19,45,West,7,7595,6090,Offline,1505
938,2022-11-24,4,East,3,8220,3565,Online,4655
939,2024-12-13,38,North,3,3755,7469,Offline,-3714
940,2024-01-31,25,West,7,1558,5634,Online,-4076
941,2023-08-02,5,West,2,2457,4389,Offline,-1932
942,2024-12-10,30,East,2,7148,7130,Online,18
943,2024-10-03,12,North,3,5444,7240,Online,-1796
